date,product,category,quantity,sales,region
2025-09-19,Tablet,Home,5,1162,South
2025-09-20,Phone,Electronics,15,7218,West
2025-09-21,Phone,Electronics,12,6710,East
2025-09-22,TV,Books,7,1946,East
2025-09-23,Headphones,Electronics,1,7648,North
2025-09-24,Tablet,Fashion,12,3198,North
2025-09-25,Laptop,Electronics,1,2256,East
2025-09-26,Phone,Home,6,4065,West
2025-09-27,Headphones,Home,7,8120,East
2025-09-28,Headphones,Electronics,5,154,West
2025-09-29,Laptop,Fashion,3,2729,North
2025-09-30,Headphones,Electronics,10,4048,West
2025-10-01,Phone,Books,5,4723,West
2025-10-02,Headphones,Fashion,14,8820,West
2025-10-03,TV,Electronics,12,9261,West
2025-10-04,Headphones,Home,12,5722,East
2025-10-05,Phone,Electronics,16,9601,North
2025-10-06,Tablet,Electronics,17,2989,North
2025-10-07,Tablet,Electronics,8,4724,West
2025-10-08,TV,Electronics,19,8423,South
2025-10-09,TV,Home,12,4023,North
2025-10-10,Laptop,Books,3,6873,West
2025-10-11,Tablet,Books,5,8438,South
2025-10-12,Headphones,Home,7,3423,North
2025-10-13,Phone,Home,17,6591,North
2025-10-14,Tablet,Electronics,5,7468,West
2025-10-15,TV,Electronics,11,7074,East
2025-10-16,Laptop,Books,3,3050,North
2025-10-17,Headphones,Electronics,7,1121,West
2025-10-18,Headphones,Home,13,6606,South
2025-10-19,Tablet,Books,6,4127,East
2025-10-20,Phone,Home,2,6927,South
2025-10-21,TV,Books,4,2249,North
2025-10-22,Headphones,Fashion,7,7822,South
2025-10-23,Headphones,Books,18,5521,East
2025-10-24,Laptop,Home,19,6143,South
2025-10-25,TV,Home,14,3500,South
2025-10-26,TV,Electronics,6,1950,East
2025-10-27,Laptop,Fashion,13,4158,South
2025-10-28,Phone,Home,10,5006,West
2025-10-29,Laptop,Books,19,7213,South
2025-10-30,TV,Fashion,5,2940,South
2025-10-31,Laptop,Fashion,4,4994,East
2025-11-01,Phone,Books,10,5774,West
2025-11-02,Laptop,Electronics,7,5565,North
2025-11-03,Phone,Home,17,1643,North
2025-11-04,Tablet,Home,18,2688,West
2025-11-05,Laptop,Home,9,9289,East
2025-11-06,Headphones,Books,2,8616,East
2025-11-07,Laptop,Home,17,9454,West
2025-11-08,Phone,Electronics,8,9857,East
2025-11-09,Phone,Fashion,18,235,South
2025-11-10,Headphones,Fashion,12,572,South
2025-11-11,TV,Books,13,6218,North
2025-11-12,Phone,Fashion,5,5233,East
2025-11-13,Headphones,Fashion,16,1740,North
2025-11-14,TV,Home,17,2895,West
2025-11-15,Tablet,Electronics,2,2192,East
2025-11-16,Laptop,Electronics,3,1086,East
2025-11-17,TV,Fashion,15,1894,East
2025-11-18,Phone,Home,19,3309,South
2025-11-19,Phone,Fashion,1,1347,South
2025-11-20,TV,Home,11,5975,West
2025-11-21,Tablet,Fashion,16,5578,West
2025-11-22,TV,Books,8,635,South
2025-11-23,Phone,Fashion,11,2635,North
2025-11-24,Laptop,Books,12,4370,North
2025-11-25,TV,Books,15,6136,West
2025-11-26,Phone,Home,18,7121,East
2025-11-27,Tablet,Home,17,7980,East
2025-11-28,Tablet,Electronics,2,5521,East
2025-11-29,TV,Books,6,7824,North
2025-11-30,Tablet,Home,14,972,West
2025-12-01,Tablet,Fashion,19,2197,South
2025-12-02,Tablet,Fashion,8,674,South
2025-12-03,TV,Home,14,9367,South
2025-12-04,TV,Electronics,17,7949,West
2025-12-05,Headphones,Home,3,5715,West
2025-12-06,Tablet,Electronics,3,8930,South
2025-12-07,TV,Electronics,3,496,East
2025-12-08,Tablet,Electronics,3,2243,East
2025-12-09,Laptop,Books,13,9137,West
2025-12-10,Tablet,Fashion,7,7469,East
2025-12-11,Tablet,Fashion,17,8069,East
2025-12-12,Phone,Home,19,1231,South
2025-12-13,Laptop,Fashion,16,8723,South
2025-12-14,Headphones,Electronics,3,2237,South
2025-12-15,Headphones,Books,17,7719,South
2025-12-16,Headphones,Home,1,9805,East
2025-12-17,Phone,Electronics,8,2179,East
2025-12-18,Phone,Books,8,4586,West
2025-12-19,Laptop,Electronics,19,2781,South
2025-12-20,Phone,Books,14,2727,North
2025-12-21,Tablet,Fashion,13,9001,East
2025-12-22,Headphones,Home,17,1995,North
2025-12-23,Laptop,Electronics,12,5610,South
2025-12-24,Tablet,Home,4,1451,North
2025-12-25,Phone,Home,16,5574,North
2025-12-26,Phone,Books,17,1203,North
2025-12-27,Tablet,Fashion,11,3343,South
2025-12-28,Laptop,Books,15,2349,South
2025-12-29,Phone,Fashion,1,421,South
2025-12-30,Laptop,Electronics,16,4028,South
2025-12-31,Tablet,Electronics,19,6851,East
2026-01-01,Tablet,Home,3,5901,South
2026-01-02,TV,Home,14,5759,North
2026-01-03,Headphones,Books,19,6833,East
2026-01-04,TV,Home,6,3722,West
2026-01-05,Laptop,Fashion,4,9882,West
2026-01-06,Laptop,Home,9,6142,West
2026-01-07,Headphones,Fashion,12,4654,North
2026-01-08,Tablet,Books,8,8075,West
2026-01-09,Tablet,Fashion,19,561,South
2026-01-10,Headphones,Electronics,2,2216,East
2026-01-11,Tablet,Home,17,5669,East
2026-01-12,TV,Electronics,16,7903,North
2026-01-13,Laptop,Fashion,6,4639,South
2026-01-14,TV,Electronics,8,9185,West
2026-01-15,TV,Fashion,8,4748,North
2026-01-16,TV,Fashion,8,6023,South
2026-01-17,Tablet,Home,17,8057,North
2026-01-18,Laptop,Home,9,2930,North
2026-01-19,Phone,Home,19,8358,East
2026-01-20,Phone,Books,2,137,East
2026-01-21,TV,Home,8,8497,West
2026-01-22,Headphones,Fashion,9,2494,South
2026-01-23,TV,Fashion,17,8681,South
2026-01-24,Laptop,Fashion,15,3356,West
2026-01-25,Phone,Fashion,5,2072,South
2026-01-26,Phone,Electronics,8,4358,West
2026-01-27,Laptop,Electronics,4,2987,North
2026-01-28,Phone,Books,8,9339,North
2026-01-29,TV,Fashion,18,3590,East
2026-01-30,TV,Home,4,1409,East
2026-01-31,Laptop,Fashion,14,9593,West
2026-02-01,Laptop,Books,6,5605,North
2026-02-02,Laptop,Electronics,3,840,East
2026-02-03,Tablet,Fashion,2,7660,South
2026-02-04,Headphones,Electronics,19,2679,West
2026-02-05,Laptop,Books,14,7936,East
2026-02-06,TV,Electronics,17,5721,East
2026-02-07,Headphones,Fashion,8,4372,North
2026-02-08,Phone,Home,6,433,East
2026-02-09,Tablet,Books,13,1885,West
2026-02-10,Tablet,Home,8,8581,South
2026-02-11,Laptop,Fashion,16,4904,East
2026-02-12,TV,Books,17,7323,East
2026-02-13,Laptop,Electronics,17,1108,South
2026-02-14,Laptop,Books,2,804,West
2026-02-15,Phone,Books,13,8521,West
2026-02-16,Headphones,Fashion,8,9721,East
2026-02-17,Laptop,Fashion,8,6321,North
2026-02-18,Laptop,Electronics,15,1030,East
2026-02-19,Headphones,Electronics,13,5933,South
2026-02-20,Headphones,Books,9,2048,East
2026-02-21,Tablet,Electronics,18,6997,South
2026-02-22,Phone,Books,9,749,West
2026-02-23,Headphones,Electronics,11,2256,West
2026-02-24,TV,Home,15,8451,South
2026-02-25,Headphones,Fashion,9,2558,East
2026-02-26,TV,Electronics,17,9212,East
2026-02-27,Headphones,Fashion,15,9561,East
2026-02-28,Laptop,Home,7,5044,North
2026-03-01,Phone,Fashion,9,7667,West
2026-03-02,Headphones,Electronics,1,9961,South
2026-03-03,Laptop,Books,15,3948,West
2026-03-04,Laptop,Home,6,4827,East
2026-03-05,TV,Electronics,2,7528,North
2026-03-06,Tablet,Books,7,4644,North
2026-03-07,Laptop,Books,3,9222,East
2026-03-08,Headphones,Books,1,4086,North
2026-03-09,Phone,Books,13,4072,East
2026-03-10,Tablet,Books,18,4910,North
2026-03-11,Laptop,Home,8,4986,North
2026-03-12,Laptop,Home,5,9247,West
2026-03-13,Laptop,Books,12,4450,South
2026-03-14,Laptop,Fashion,15,6925,South
2026-03-15,Phone,Home,5,879,West
2026-03-16,Phone,Electronics,1,8422,West
2026-03-17,Tablet,Books,4,3002,South
2026-03-18,Laptop,Fashion,1,6905,South
2026-03-19,Headphones,Books,4,4345,East
2026-03-20,Tablet,Electronics,6,3390,North
2026-03-21,Laptop,Home,2,2548,North
2026-03-22,Laptop,Books,12,996,East
2026-03-23,TV,Home,18,740,West
2026-03-24,TV,Fashion,6,5177,West
2026-03-25,Headphones,Electronics,19,5788,East
2026-03-26,Tablet,Fashion,3,1968,West
2026-03-27,Tablet,Books,2,1004,North
2026-03-28,TV,Books,15,5208,West
2026-03-29,Tablet,Books,10,2810,North
2026-03-30,TV,Fashion,3,3854,South
2026-03-31,TV,Home,6,7184,South
2026-04-01,Phone,Fashion,15,3665,East
2026-04-02,Tablet,Books,1,4822,South
2026-04-03,TV,Books,7,792,East
2026-04-04,Tablet,Books,5,5780,North
2026-04-05,Phone,Home,10,6877,North
2026-04-06,Phone,Fashion,10,6510,East
2026-04-07,Laptop,Home,14,3683,East
2026-04-08,Phone,Home,8,6352,South
2026-04-09,Laptop,Home,17,5204,East
2026-04-10,TV,Home,5,4680,North
2026-04-11,Headphones,Electronics,7,2386,South
2026-04-12,Tablet,Books,3,3508,West
2026-04-13,TV,Home,11,2628,North
2026-04-14,Tablet,Home,16,3310,East
2026-04-15,TV,Electronics,15,5221,South
2026-04-16,Phone,Books,6,7009,South
2026-04-17,Headphones,Electronics,10,3708,East
2026-04-18,Headphones,Electronics,7,702,South
2026-04-19,Laptop,Books,1,2787,West
2026-04-20,Phone,Books,15,1001,East
2026-04-21,TV,Fashion,9,8319,North
2026-04-22,Phone,Home,3,1861,West
2026-04-23,Headphones,Home,6,285,South
2026-04-24,Phone,Books,2,1109,South
2026-04-25,TV,Books,17,2724,West
2026-04-26,Phone,Fashion,12,9742,South
2026-04-27,TV,Fashion,6,4616,South
2026-04-28,Phone,Books,14,9208,South
2026-04-29,TV,Fashion,9,8550,East
2026-04-30,Tablet,Home,1,1976,East
2026-05-01,Phone,Electronics,8,4060,South
2026-05-02,Tablet,Home,11,9127,East
2026-05-03,Phone,Books,8,4867,East
2026-05-04,Phone,Fashion,17,8830,East
2026-05-05,Headphones,Fashion,12,4395,West
2026-05-06,Laptop,Home,16,3592,South
2026-05-07,Laptop,Fashion,19,4349,West
2026-05-08,Phone,Fashion,18,2238,South
2026-05-09,Phone,Home,9,5852,West
2026-05-10,Phone,Books,6,8987,West
2026-05-11,Phone,Books,7,4526,South
2026-05-12,TV,Fashion,15,9891,East
2026-05-13,TV,Fashion,3,3557,South
2026-05-14,Phone,Fashion,13,9664,East
2026-05-15,Headphones,Home,4,8691,East
2026-05-16,Phone,Electronics,4,5187,North
2026-05-17,Phone,Electronics,9,1393,East
2026-05-18,Laptop,Fashion,17,9582,West
2026-05-19,Laptop,Electronics,4,2597,East
2026-05-20,Tablet,Books,10,6594,South
2026-05-21,Laptop,Electronics,8,9842,South
2026-05-22,Headphones,Electronics,7,1905,South
2026-05-23,Phone,Home,6,3168,South
2026-05-24,Tablet,Books,13,6664,South
2026-05-25,Tablet,Books,4,7801,South
2026-05-26,TV,Books,9,8070,South
2026-05-27,Headphones,Home,18,1440,West
2026-05-28,Laptop,Electronics,8,3107,East
2026-05-29,TV,Home,7,4855,North
2026-05-30,Laptop,Electronics,3,7107,West
2026-05-31,Tablet,Fashion,12,4395,South
2026-06-01,Headphones,Fashion,18,5404,North
2026-06-02,Tablet,Books,7,1148,South
2026-06-03,Laptop,Electronics,19,9539,East
2026-06-04,Phone,Electronics,1,3481,North
2026-06-05,Phone,Electronics,18,7203,East
2026-06-06,TV,Books,11,9958,West
2026-06-07,Laptop,Books,15,3254,South
2026-06-08,Laptop,Fashion,10,3053,East
2026-06-09,TV,Home,15,1063,East
2026-06-10,TV,Fashion,18,6803,West
2026-06-11,Tablet,Electronics,6,9126,South
2026-06-12,Laptop,Books,16,1761,North
2026-06-13,TV,Books,4,4558,West
2026-06-14,Headphones,Electronics,6,2715,South
2026-06-15,Headphones,Fashion,18,428,North
2026-06-16,Tablet,Books,10,6440,East
2026-06-17,TV,Fashion,3,4037,West
2026-06-18,Headphones,Electronics,3,453,East
2026-06-19,TV,Electronics,8,9784,South
2026-06-20,Laptop,Home,10,4169,West
2026-06-21,Headphones,Home,19,7127,East
2026-06-22,Laptop,Books,13,9886,East
2026-06-23,Headphones,Fashion,16,4497,West
2026-06-24,Headphones,Books,9,8369,West
2026-06-25,Headphones,Home,8,2314,East
2026-06-26,Headphones,Fashion,7,1277,West
2026-06-27,Tablet,Fashion,13,6513,North
2026-06-28,TV,Electronics,7,9919,North
2026-06-29,Phone,Home,3,4974,North
2026-06-30,Laptop,Books,1,4106,South
2026-07-01,Laptop,Fashion,8,827,East
2026-07-02,TV,Electronics,8,9020,East
2026-07-03,Laptop,Fashion,1,1242,North
2026-07-04,TV,Fashion,17,5011,South
2026-07-05,Headphones,Electronics,3,8883,North
2026-07-06,Headphones,Books,7,9291,South
2026-07-07,Headphones,Home,18,7621,South
2026-07-08,Phone,Electronics,18,8033,West
2026-07-09,Headphones,Home,11,2470,West
2026-07-10,Phone,Fashion,3,6184,North
2026-07-11,Phone,Electronics,2,6995,North
2026-07-12,Laptop,Home,15,2234,South
2026-07-13,Headphones,Electronics,8,8705,West
2026-07-14,TV,Books,5,8917,North
2026-07-15,TV,Electronics,18,634,West
2026-07-16,Headphones,Home,16,5994,North
2026-07-17,Laptop,Books,17,2196,East
2026-07-18,Laptop,Fashion,3,9974,East
2026-07-19,TV,Electronics,18,6611,North
2026-07-20,Laptop,Fashion,18,2333,South
2026-07-21,Phone,Books,5,1768,South
2026-07-22,TV,Books,15,1788,North
2026-07-23,Headphones,Home,6,8804,West
2026-07-24,Tablet,Fashion,18,6103,South
2026-07-25,Headphones,Home,10,5118,South
2026-07-26,Headphones,Books,19,5531,West
2026-07-27,Laptop,Home,15,6277,West
2026-07-28,Laptop,Home,5,5725,West
2026-07-29,Headphones,Electronics,17,6595,East
2026-07-30,Tablet,Electronics,15,6171,East
2026-07-31,Tablet,Books,12,3969,East
2026-08-01,Tablet,Fashion,2,2368,South
2026-08-02,TV,Books,6,6862,North
2026-08-03,Laptop,Fashion,19,2342,West
2026-08-04,Laptop,Home,6,7202,South
2026-08-05,Tablet,Electronics,14,7059,East
2026-08-06,TV,Electronics,11,9736,West
2026-08-07,Tablet,Books,10,7309,East
2026-08-08,TV,Electronics,18,6582,South
2026-08-09,Laptop,Fashion,7,6064,West
2026-08-10,Phone,Fashion,17,3366,South
2026-08-11,TV,Home,5,9084,West
2026-08-12,Laptop,Home,4,7695,East
2026-08-13,Headphones,Home,9,3417,South
2026-08-14,Phone,Electronics,9,9938,South
2026-08-15,Laptop,Electronics,9,5324,South
2026-08-16,Headphones,Home,18,7653,East
2026-08-17,TV,Home,12,5021,North
2026-08-18,Headphones,Home,17,2118,West
2026-08-19,Phone,Home,3,1371,West
2026-08-20,Laptop,Home,9,5026,West
2026-08-21,Tablet,Home,12,4804,West
2026-08-22,Headphones,Books,3,5722,East
2026-08-23,Headphones,Fashion,12,3293,North
2026-08-24,Tablet,Electronics,19,5901,North
2026-08-25,Tablet,Fashion,5,531,East
2026-08-26,Tablet,Home,15,6606,South
2026-08-27,Laptop,Electronics,8,1897,West
2026-08-28,Tablet,Fashion,17,5007,West
2026-08-29,Headphones,Home,13,6751,West
2026-08-30,Phone,Books,3,3940,South
2026-08-31,Phone,Fashion,10,9510,South
2026-09-01,Laptop,Home,15,8218,North
2026-09-02,Phone,Books,6,5757,South
2026-09-03,TV,Books,1,4001,South
2026-09-04,Laptop,Electronics,13,657,North
2026-09-05,TV,Books,18,1857,West
2026-09-06,TV,Electronics,2,5050,South
2026-09-07,Tablet,Fashion,15,9492,South
2026-09-08,Headphones,Fashion,2,4378,South
2026-09-09,Tablet,Books,4,8026,West
2026-09-10,TV,Electronics,3,8603,North
2026-09-11,Laptop,Electronics,12,4353,South
2026-09-12,Laptop,Home,8,7223,South
2026-09-13,Phone,Books,12,3116,East
2026-09-14,Laptop,Books,9,4783,East
2026-09-15,Tablet,Books,10,4587,North
2026-09-16,Phone,Electronics,9,170,East
2026-09-17,Laptop,Fashion,12,9234,East
2026-09-18,Tablet,Books,3,6730,West
2026-09-19,Tablet,Electronics,5,2154,North
2026-09-20,Laptop,Fashion,8,1615,West
2026-09-21,TV,Fashion,19,2111,West
2026-09-22,Laptop,Electronics,9,6144,South
2026-09-23,TV,Books,19,165,North
2026-09-24,Laptop,Home,3,3236,South
2026-09-25,Tablet,Fashion,9,6079,South
2026-09-26,Laptop,Electronics,16,4824,West
2026-09-27,Laptop,Fashion,1,7853,South
2026-09-28,TV,Books,1,4826,West
2026-09-29,Tablet,Electronics,19,7098,East
2026-09-30,TV,Books,3,3634,North
2026-10-01,Headphones,Electronics,15,2710,East
2026-10-02,Phone,Home,5,5472,North
2026-10-03,Laptop,Books,7,4359,North
2026-10-04,Headphones,Electronics,6,5853,South
2026-10-05,Phone,Home,9,4946,South
2026-10-06,Laptop,Fashion,12,6309,West
2026-10-07,Headphones,Home,18,3547,East
2026-10-08,TV,Books,16,6469,South
2026-10-09,TV,Electronics,6,8935,North
2026-10-10,Phone,Books,5,9024,West
2026-10-11,Laptop,Home,19,4982,South
2026-10-12,TV,Fashion,11,466,South
2026-10-13,Headphones,Home,15,7355,East
2026-10-14,TV,Electronics,17,4616,East
2026-10-15,Laptop,Books,10,5775,South
2026-10-16,Phone,Books,12,7438,West
2026-10-17,Laptop,Electronics,15,4970,West
2026-10-18,Laptop,Electronics,17,8358,North
2026-10-19,Phone,Books,5,7969,East
2026-10-20,Laptop,Electronics,2,2663,West
2026-10-21,Phone,Electronics,11,5240,East
2026-10-22,TV,Home,14,1487,East
2026-10-23,Tablet,Books,6,4697,North
2026-10-24,Laptop,Home,2,8160,South
2026-10-25,Phone,Electronics,8,158,East
2026-10-26,Headphones,Books,11,5740,West
2026-10-27,Laptop,Fashion,10,6317,West
2026-10-28,Laptop,Electronics,16,9877,East
2026-10-29,TV,Books,18,9607,South
2026-10-30,Headphones,Books,18,1808,East
2026-10-31,TV,Home,7,2313,North
2026-11-01,Tablet,Electronics,3,1297,North
2026-11-02,Headphones,Home,13,5558,North
2026-11-03,Laptop,Fashion,14,7753,North
2026-11-04,Tablet,Electronics,2,8490,South
2026-11-05,Headphones,Electronics,6,2102,North
2026-11-06,Tablet,Electronics,1,9386,South
2026-11-07,Tablet,Home,11,4330,West
2026-11-08,TV,Books,14,137,South
2026-11-09,Headphones,Books,10,6553,North
2026-11-10,Phone,Home,19,5437,South
2026-11-11,Tablet,Electronics,19,6773,East
2026-11-12,Tablet,Books,9,4612,North
2026-11-13,Laptop,Electronics,3,2611,North
2026-11-14,Headphones,Fashion,11,4831,South
2026-11-15,Phone,Fashion,5,8061,North
2026-11-16,Tablet,Home,5,6139,East
2026-11-17,Laptop,Fashion,12,9559,East
2026-11-18,Laptop,Electronics,8,794,West
2026-11-19,Laptop,Books,4,1875,West
2026-11-20,Tablet,Electronics,10,6089,East
2026-11-21,Tablet,Books,5,356,East
2026-11-22,Headphones,Fashion,9,5969,North
2026-11-23,Headphones,Books,18,3969,North
2026-11-24,Phone,Electronics,8,5220,East
2026-11-25,TV,Electronics,8,7903,North
2026-11-26,Headphones,Fashion,13,1343,North
2026-11-27,TV,Electronics,5,4647,West
2026-11-28,Headphones,Fashion,14,2291,East
2026-11-29,Tablet,Fashion,4,2944,West
2026-11-30,Headphones,Books,5,6227,North
2026-12-01,Laptop,Home,9,2869,East
2026-12-02,Tablet,Electronics,10,2352,West
2026-12-03,TV,Books,11,2576,West
2026-12-04,Laptop,Books,14,5682,North
2026-12-05,Tablet,Books,12,5255,East
2026-12-06,Laptop,Fashion,17,5445,East
2026-12-07,Laptop,Fashion,15,6477,North
2026-12-08,Phone,Books,5,1121,South
2026-12-09,TV,Books,1,2393,West
2026-12-10,Headphones,Fashion,17,760,West
2026-12-11,Headphones,Books,9,9890,East
2026-12-12,Phone,Home,6,971,North
2026-12-13,Laptop,Fashion,19,6554,West
2026-12-14,Tablet,Fashion,11,9304,South
2026-12-15,Phone,Fashion,5,2265,West
2026-12-16,Laptop,Home,15,8053,East
2026-12-17,Headphones,Electronics,3,8864,North
2026-12-18,Headphones,Electronics,16,3477,West
2026-12-19,Phone,Home,12,4007,North
2026-12-20,TV,Electronics,5,1110,East
2026-12-21,TV,Fashion,8,9615,North
2026-12-22,TV,Home,2,521,South
2026-12-23,Tablet,Books,5,3474,West
2026-12-24,Headphones,Home,8,3493,East
2026-12-25,TV,Electronics,15,3401,East
2026-12-26,TV,Fashion,11,8995,North
2026-12-27,Tablet,Fashion,4,2518,East
2026-12-28,TV,Electronics,12,3920,North
2026-12-29,Phone,Fashion,17,3082,North
2026-12-30,TV,Electronics,9,6369,West
2026-12-31,Phone,Books,13,6779,North
2027-01-01,TV,Books,5,5394,South
2027-01-02,Headphones,Home,4,2711,West
2027-01-03,Tablet,Home,4,2283,West
2027-01-04,Tablet,Electronics,4,9644,West
2027-01-05,TV,Electronics,1,9109,East
2027-01-06,Tablet,Home,7,1989,North
2027-01-07,TV,Electronics,8,454,East
2027-01-08,Laptop,Home,11,2448,North
2027-01-09,Headphones,Books,3,5346,East
2027-01-10,Tablet,Electronics,11,4048,West
2027-01-11,Laptop,Fashion,16,9180,South
2027-01-12,TV,Books,4,5088,West
2027-01-13,Phone,Home,5,8304,North
2027-01-14,Tablet,Books,10,7180,South
2027-01-15,Phone,Books,7,6707,West
2027-01-16,TV,Home,13,4390,East
2027-01-17,Laptop,Home,5,9289,West
2027-01-18,Phone,Books,14,7430,South
2027-01-19,Laptop,Fashion,10,6225,North
2027-01-20,Laptop,Fashion,6,112,South
2027-01-21,Laptop,Home,5,3765,East
2027-01-22,Phone,Fashion,6,3335,South
2027-01-23,Tablet,Electronics,10,5047,South
2027-01-24,Laptop,Fashion,16,3533,North
2027-01-25,TV,Electronics,6,8282,East
2027-01-26,TV,Books,8,1544,South
2027-01-27,Tablet,Books,18,6733,East
2027-01-28,TV,Fashion,10,4940,North
2027-01-29,Phone,Home,6,7588,East
2027-01-30,Tablet,Fashion,16,8453,North
2027-01-31,TV,Home,5,3656,South
2027-02-01,Phone,Books,17,9588,West
2027-02-02,TV,Electronics,14,5903,South
2027-02-03,Laptop,Fashion,2,7590,East
2027-02-04,Tablet,Books,2,1453,East
2027-02-05,Laptop,Electronics,14,6890,North
2027-02-06,Headphones,Home,11,3542,West
2027-02-07,Laptop,Books,19,891,South
2027-02-08,Laptop,Electronics,11,2057,South
2027-02-09,TV,Home,15,8705,South
2027-02-10,Headphones,Books,2,5720,North
2027-02-11,Phone,Home,2,6493,East
2027-02-12,Phone,Fashion,6,6215,West
2027-02-13,Phone,Fashion,10,240,West
2027-02-14,Laptop,Books,9,5124,North
2027-02-15,Tablet,Home,11,2925,South
2027-02-16,Headphones,Electronics,18,638,West
2027-02-17,Headphones,Electronics,9,9696,West
2027-02-18,Laptop,Fashion,3,8355,North
2027-02-19,Laptop,Electronics,8,9414,West
2027-02-20,Laptop,Home,6,3466,West
2027-02-21,Laptop,Electronics,4,4554,West
2027-02-22,TV,Fashion,9,5411,South
2027-02-23,Headphones,Books,15,6257,South
2027-02-24,Tablet,Home,15,1184,South
2027-02-25,Headphones,Home,19,3487,West
2027-02-26,TV,Fashion,10,1414,South
2027-02-27,Laptop,Fashion,16,819,West
2027-02-28,Phone,Electronics,1,8539,North
2027-03-01,Laptop,Electronics,7,2767,West
2027-03-02,Phone,Home,4,8248,East
2027-03-03,Tablet,Electronics,6,5952,South
2027-03-04,Tablet,Electronics,17,4770,South
2027-03-05,Tablet,Books,15,6796,East
2027-03-06,Phone,Electronics,10,2060,South
2027-03-07,Headphones,Books,17,8711,West
2027-03-08,Tablet,Home,6,5927,South
2027-03-09,Tablet,Books,8,9037,East
2027-03-10,Phone,Home,8,1958,East
2027-03-11,TV,Electronics,4,8889,South
2027-03-12,TV,Electronics,4,281,East
2027-03-13,Phone,Fashion,12,9761,South
2027-03-14,Tablet,Electronics,17,4035,West
